planeID,aircraftTypeCode,operator,code,modeS,serialNumber,age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,ONTIME,STATUS
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,14 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,5:14,12:15 AM,12:54 AM,8:10 AM,green,Landed 8:08 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:47,5:35 PM,5:53 PM,11:00 PM,green,Landed 10:40 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:48,1:40 PM,1:58 PM,4:00 PM,green,Landed 3:46 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:20,9:50 AM,10:02 AM,12:30 PM,green,Landed 12:22 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,5:04,12:15 AM,1:12 AM,8:10 AM,green,Landed 8:16 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:59,5:35 PM,5:57 PM,11:00 PM,green,Landed 10:56 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:46,1:40 PM,2:15 PM,4:00 PM,green,Landed 4:00 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,1:59,9:50 AM,10:05 AM,12:30 PM,green,Landed 12:04 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,4:47,12:15 AM,12:58 AM,8:10 AM,green,Landed 7:45 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,11 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:55,5:35 PM,5:53 PM,11:00 PM,green,Landed 10:48 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,11 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:50,1:40 PM,2:00 PM,4:00 PM,green,Landed 3:50 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,11 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:05,9:50 AM,10:04 AM,12:30 PM,green,Landed 12:09 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,11 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,4:58,12:15 AM,1:01 AM,8:10 AM,green,Landed 7:59 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:50,5:35 PM,6:07 PM,11:00 PM,green,Landed 10:57 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:58,1:40 PM,2:21 PM,4:00 PM,yellow,Landed 4:19 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:05,9:50 AM,10:03 AM,12:30 PM,green,Landed 12:07 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,4:56,12:15 AM,1:04 AM,8:10 AM,green,Landed 8:00 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,09 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,7:02,5:35 PM,5:57 PM,11:00 PM,green,Landed 10:59 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,09 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,2:09,1:40 PM,2:05 PM,4:00 PM,green,Landed 4:13 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,09 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:13,9:50 AM,10:08 AM,12:30 PM,green,Landed 12:22 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,08 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,4:59,12:15 AM,12:45 AM,8:10 AM,green,Landed 7:44 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:56,5:35 PM,6:02 PM,11:00 PM,green,Landed 10:58 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:51,1:40 PM,2:16 PM,4:00 PM,green,Landed 4:08 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:05,9:50 AM,10:01 AM,12:30 PM,green,Landed 12:06 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Jan 2025,Singapore (SIN),Tokyo (NRT),NQ4,5:35,12:50 AM,1:27 AM,8:40 AM,green,Landed 8:01 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,06 Jan 2025,Tokyo (NRT),Singapore (SIN),NQ3,7:25,5:05 PM,5:21 PM,11:40 PM,green,Landed 11:46 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,06 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,4:46,12:15 AM,1:35 AM,8:10 AM,green,Landed 8:21 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,7:16,5:35 PM,6:06 PM,11:00 PM,yellow,Landed 11:22 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:53,1:40 PM,2:21 PM,4:00 PM,green,Landed 4:14 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:15,9:50 AM,10:10 AM,12:30 PM,green,Landed 12:25 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Jan 2025,Singapore (SIN),Tokyo (NRT),NQ4,5:45,12:50 AM,1:55 AM,8:40 AM,green,Landed 8:40 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Jan 2025,Tokyo (NRT),Singapore (SIN),NQ3,7:24,5:05 PM,5:28 PM,11:40 PM,green,Landed 11:52 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Jan 2025,Singapore (SIN),Tokyo (NRT),NQ4,5:50,12:50 AM,1:54 AM,8:40 AM,green,Landed 8:44 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Jan 2025,Tokyo (NRT),Singapore (SIN),NQ3,7:11,5:05 PM,5:43 PM,11:40 PM,green,Landed 11:54 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Jan 2025,Singapore (SIN),Tokyo (NRT),NQ4,5:59,12:50 AM,1:15 AM,8:40 AM,green,Landed 8:14 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Jan 2025,Tokyo (NRT),Singapore (SIN),NQ3,6:56,5:05 PM,5:27 PM,11:40 PM,green,Landed 11:23 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Jan 2025,Bangkok (BKK),Tokyo (NRT),NQ2,5:03,12:15 AM,1:00 AM,8:10 AM,green,Landed 8:03 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Jan 2025,Tokyo (NRT),Bangkok (BKK),NQ1,6:38,5:35 PM,6:04 PM,11:00 PM,green,Landed 10:42 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Jan 2025,Seoul (ICN),Tokyo (NRT),NQ22,1:44,1:40 PM,2:13 PM,4:00 PM,green,Landed 3:57 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Jan 2025,Tokyo (NRT),Seoul (ICN),NQ21,2:11,9:50 AM,10:06 AM,12:30 PM,green,Landed 12:17 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,31 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:56,1:40 PM,2:09 PM,4:00 PM,green,Landed 4:05 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,31 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:12,9:50 AM,10:15 AM,12:30 PM,green,Landed 12:27 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,31 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:05,12:15 AM,12:50 AM,8:10 AM,green,Landed 7:56 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,30 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:46,5:35 PM,5:55 PM,11:00 PM,green,Landed 10:41 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,30 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:08,12:15 AM,12:59 AM,8:10 AM,green,Landed 8:07 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,29 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:37,5:35 PM,6:04 PM,11:00 PM,green,Landed 10:41 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,29 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:58,1:40 PM,2:26 PM,4:00 PM,yellow,Landed 4:23 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,29 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:16,9:50 AM,10:09 AM,12:30 PM,green,Landed 12:25 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,29 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:14,12:15 AM,12:45 AM,8:10 AM,green,Landed 7:59 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,28 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:57,5:35 PM,6:02 PM,11:00 PM,green,Landed 10:59 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,28 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:50,1:40 PM,2:23 PM,4:00 PM,green,Landed 4:13 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,28 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:19,9:50 AM,10:09 AM,12:30 PM,green,Landed 12:28 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,28 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:58,12:50 AM,1:26 AM,8:40 AM,green,Landed 8:23 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,27 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:10,5:05 PM,5:44 PM,11:40 PM,green,Landed 11:53 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,27 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:58,12:50 AM,1:22 AM,8:40 AM,green,Landed 8:20 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,26 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:58,5:05 PM,5:33 PM,11:40 PM,green,Landed 11:30 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,26 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:14,12:15 AM,12:32 AM,8:10 AM,green,Landed 7:47 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,25 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:30,5:35 PM,5:53 PM,11:00 PM,green,Landed 10:23 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,25 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:46,1:40 PM,2:08 PM,4:00 PM,green,Landed 3:55 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,25 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:20,9:50 AM,10:09 AM,12:30 PM,green,Landed 12:29 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,24 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:04,12:15 AM,1:14 AM,8:10 AM,green,Landed 8:18 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,23 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:53,5:35 PM,5:59 PM,11:00 PM,green,Landed 10:53 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,23 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:47,1:40 PM,2:19 PM,4:00 PM,green,Landed 4:07 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,23 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:17,9:50 AM,10:17 AM,12:30 PM,green,Landed 12:33 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,23 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:14,12:50 AM,1:21 AM,8:40 AM,green,Landed 8:35 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,22 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:09,5:05 PM,5:32 PM,11:40 PM,green,Landed 11:40 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,22 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:47,12:50 AM,2:02 AM,8:40 AM,green,Landed 8:49 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,21 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:43,5:05 PM,5:22 PM,11:40 PM,yellow,Landed 12:05 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,21 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:55,12:50 AM,1:35 AM,8:40 AM,green,Landed 8:30 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,20 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:07,5:05 PM,5:41 PM,11:40 PM,green,Landed 11:48 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,20 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,4:56,12:15 AM,1:08 AM,8:10 AM,green,Landed 8:04 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,19 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:36,5:35 PM,6:27 PM,11:00 PM,green,Landed 11:03 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,19 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:55,1:40 PM,2:33 PM,4:00 PM,yellow,Landed 4:28 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,19 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,1:55,9:50 AM,10:09 AM,12:30 PM,green,Landed 12:04 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,18 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,4:57,12:15 AM,12:48 AM,8:10 AM,green,Landed 7:45 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,17 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,7:03,5:35 PM,5:50 PM,11:00 PM,green,Landed 10:53 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,17 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:53,1:40 PM,2:04 PM,4:00 PM,green,Landed 3:57 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,17 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:15,9:50 AM,10:07 AM,12:30 PM,green,Landed 12:21 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,17 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:40,12:50 AM,1:09 AM,8:40 AM,green,Landed 7:49 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,16 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:03,5:05 PM,5:37 PM,11:40 PM,green,Landed 11:40 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,16 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:53,12:50 AM,1:25 AM,8:40 AM,green,Landed 8:17 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,15 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:53,5:05 PM,5:26 PM,11:40 PM,green,Landed 11:19 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,15 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:13,12:50 AM,1:12 AM,8:40 AM,green,Landed 8:25 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,14 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:49,5:05 PM,5:29 PM,11:40 PM,green,Landed 11:18 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,14 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:04,12:15 AM,12:50 AM,8:10 AM,green,Landed 7:54 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:51,5:35 PM,5:53 PM,11:00 PM,green,Landed 10:44 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:47,1:40 PM,2:22 PM,4:00 PM,green,Landed 4:08 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:12,9:50 AM,10:11 AM,12:30 PM,green,Landed 12:22 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,13 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:12,12:15 AM,1:02 AM,8:10 AM,green,Landed 8:15 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:42,5:35 PM,5:59 PM,11:00 PM,green,Landed 10:41 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:48,1:40 PM,2:22 PM,4:00 PM,green,Landed 4:10 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,12 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:10,9:50 AM,10:04 AM,12:30 PM,green,Landed 12:14 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,11 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:08,12:15 AM,1:12 AM,8:10 AM,green,Landed 8:19 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:28,5:35 PM,6:12 PM,11:00 PM,green,Landed 10:40 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:51,1:40 PM,2:18 PM,4:00 PM,green,Landed 4:10 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:08,9:50 AM,10:13 AM,12:30 PM,green,Landed 12:20 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,10 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:13,12:50 AM,1:01 AM,8:40 AM,green,Landed 8:15 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,09 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:45,5:05 PM,5:30 PM,11:40 PM,green,Landed 11:15 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,09 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:07,12:15 AM,1:14 AM,8:10 AM,green,Landed 8:21 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,08 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:37,5:35 PM,6:02 PM,11:00 PM,green,Landed 10:39 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,08 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:50,1:40 PM,2:18 PM,4:00 PM,green,Landed 4:08 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,08 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:08,9:50 AM,10:13 AM,12:30 PM,green,Landed 12:21 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,08 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:00,12:50 AM,1:09 AM,8:40 AM,green,Landed 8:09 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:00,5:05 PM,5:23 PM,11:40 PM,green,Landed 11:23 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,07 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,5:54,12:50 AM,1:27 AM,8:40 AM,green,Landed 8:21 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,06 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,7:12,5:05 PM,5:25 PM,11:40 PM,green,Landed 11:37 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,06 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:01,12:50 AM,1:27 AM,8:40 AM,green,Landed 8:28 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Dec 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:59,5:05 PM,5:32 PM,11:40 PM,green,Landed 11:30 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,05 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:19,12:15 AM,12:33 AM,8:10 AM,green,Landed 7:53 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:31,5:35 PM,6:00 PM,11:00 PM,green,Landed 10:31 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:48,1:40 PM,2:23 PM,4:00 PM,green,Landed 4:12 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:13,9:50 AM,10:06 AM,12:30 PM,green,Landed 12:19 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,04 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:29,12:15 AM,12:34 AM,8:10 AM,green,Landed 8:04 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:41,5:35 PM,5:47 PM,11:00 PM,green,Landed 10:29 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:43,1:40 PM,2:17 PM,4:00 PM,green,Landed 4:00 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:10,9:50 AM,10:09 AM,12:30 PM,green,Landed 12:19 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,03 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:36,12:15 AM,12:27 AM,8:10 AM,green,Landed 8:04 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:37,5:35 PM,5:59 PM,11:00 PM,green,Landed 10:36 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:48,1:40 PM,2:16 PM,4:00 PM,green,Landed 4:04 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:04,9:50 AM,10:04 AM,12:30 PM,green,Landed 12:09 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,02 Dec 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:02,12:15 AM,1:15 AM,8:10 AM,green,Landed 8:17 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Dec 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:50,5:35 PM,5:48 PM,11:00 PM,green,Landed 10:38 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Dec 2024,Seoul (ICN),Tokyo (NRT),NQ22,1:53,1:40 PM,2:17 PM,4:00 PM,green,Landed 4:10 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Dec 2024,Tokyo (NRT),Seoul (ICN),NQ21,2:15,9:50 AM,10:19 AM,12:30 PM,green,Landed 12:34 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,01 Dec 2024,Singapore (SIN),Tokyo (NRT),NQ4,6:02,12:50 AM,1:16 AM,8:40 AM,green,Landed 8:18 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,30 Nov 2024,Tokyo (NRT),Singapore (SIN),NQ3,6:58,5:05 PM,5:28 PM,11:40 PM,green,Landed 11:26 PM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,30 Nov 2024,Bangkok (BKK),Tokyo (NRT),NQ2,5:00,12:15 AM,1:51 AM,8:10 AM,yellow,Landed 8:50 AM
 JA801A ,B788,Air Japan,NQ / AJX,86CE6C,34488,13 years,29 Nov 2024,Tokyo (NRT),Bangkok (BKK),NQ1,6:48,5:35 PM,6:53 PM,11:00 PM,yellow,Landed 11:41 PM
